Link,Tags,Hubs,Unique user,Company name,Username,Number of comments,Number of positive votes,Number of negative votes,Number of views,Number of bookmarks
/ru/company/otus/blog/457374/,"Kotlin,Java,Productivity,Блог компании OTUS,Android,Tech","Kotlin,Разработка под Android,Программирование",True,otus,MaxRokatansky,6,0,0,2300,79
/ru/company/tinkoff/blog/455860/,"bpm,kotlin,camunda,development,Блог компании TINKOFF,java,разработка","Java,Kotlin,Анализ и проектирование систем",True,tinkoff,nshipyakov,37,0,0,4900,101
/ru/company/piter/blog/457224/,"Kotlin,Retrofit. акторы,высокая производительность,многопоточность,Блог компании Издательский дом «Питер»,Android","Java,Kotlin,Высокая производительность,Программирование",True,piter,ph_piter,29,0,0,13000,66
/ru/company/badoo/blog/456106/,"Блог компании Badoo,android,android development","Kotlin,Разработка под Android,Разработка мобильных приложений,Дизайн мобильных приложений",True,badoo,ANublo,8,0,0,4400,53
/ru/company/X5Group/blog/456584/,"Блог компании X5 Group,javascript,kafka streams,kotlin,митап,нетворкинг,java","Java,Kotlin,JavaScript",True,X5Group,X5RetailGroup,0,0,0,376,3
/ru/company/raiffeisenbank/blog/456376/,"raiffeisenbank,kotlin,Блог компании Райффайзенбанк,java,raiffeisenit,microservices","Java,Kotlin,Микросервисы",True,raiffeisenbank,not_bad,14,0,0,2900,76
/ru/company/JetBrains/blog/455138/,"jetbrains,Блог компании JetBrains,javascript,kotlin,coroutines,java","Java,Kotlin,Конференции,JavaScript",True,JetBrains,advertka,3,0,0,2600,26
/ru/company/mailru/blog/453962/,"мобильная разработка,mail.ru group,geekbrains,Блог компании Mail.ru Group","Kotlin,Разработка мобильных приложений,Разработка под iOS,Учебный процесс в IT",True,mailru,mary_arti,0,0,0,4000,22
/ru/post/453166/,"viewpager,tutorial,fragments,туториал","Kotlin,Разработка под Android",False,,shikleev,6,0,0,2000,56
/ru/company/JetBrains/blog/453122/,"котлин,jetbrains,Блог компании JetBrains,kotlin,соревнование,спортивное программирование,contest","Спортивное программирование,Kotlin,Программирование",True,JetBrains,advertka,2,0,0,2700,18
/ru/company/JetBrains/blog/452952/,"JetBrains,конференции,Блог компании JetBrains","Java,Kotlin,Конференции,.NET",True,JetBrains,moscas,12,0,0,5100,16
/ru/post/452524/,"android,kotlin","Kotlin,Разработка под Android",False,,NapoleonIT,1,0,0,5900,66
/ru/post/452628/,"Java,Kotlin,Android","Java,Kotlin,Разработка под Android",False,,Evgeny_Sobko,8,0,0,2200,23
/ru/company/funcorp/blog/452236/,"mobile development,Блог компании FUNCORP,kotlin,lua,android development","Kotlin,Разработка под Android,Разработка мобильных приложений,Lua",True,funcorp,FlashLight13,2,0,0,12000,47
/ru/post/450488/,"котлин,android,никто не читает теги,сеть,разработка,kotlin,сетевое взаимодействие,android studio,библиотека,перевод с английского,devcolibri,network,программирование,андроид студио,android development,андроид","Kotlin,Разработка под Android,Разработка мобильных приложений,Программирование",False,,Devcolibri,6,0,0,14000,24
/ru/company/funcorp/blog/451622/,"оптимизация кода,Блог компании FUNCORP,kotlin","Ненормальное программирование,Kotlin",True,funcorp,rjhdby,35,0,0,2500,32
/ru/post/450100/,"asynchronous,callback,kotlin,coroutines,vertx,code generation,java,генерация кода","Java,Kotlin,Программирование",False,,javax,8,0,0,1200,41
/ru/post/449776/,"ui/ux,android,ui/ux дизайн,navigation architecture component,меню,kotlin,android studio,activity,fragment,android development,меню навигации","Kotlin,Разработка под Android,Разработка мобильных приложений,Дизайн мобильных приложений",False,,KotlinStudio,5,0,0,5900,99
/ru/company/tdb/blog/347460/,"Kotlin,Google Pay,Блог компании Trinity Digital & Баласс Group,Google,Android,программирование,Trinity Digital,Android Pay","Kotlin,Разработка под Android,Программирование",True,tdb,vaivaikitay,3,0,0,1300,70
/ru/company/tdb/blog/347420/,"gdg organizer,KUG,Блог компании Trinity Digital & Баласс Group,kotlin,gdg devfest,gdgspb,gdg,gdgpetrazavodsk","Kotlin,Разработка под Android",True,tdb,vaivaikitay,2,0,0,21000,8
/ru/company/sberbank/blog/347208/,"Сбертех,Kodein,Блог компании Сбер,kotlin","Kotlin,Разработка под Android,Разработка мобильных приложений,Программирование",True,sberbank,Makavelka,18,0,0,4100,58
/ru/post/347080/,"kotlin,cryptocurrency,jvm,distributed apps,blockchain,dapp,java","Криптография,Kotlin,Java,Программирование",False,,enchantinggg,0,0,0,2400,26
/ru/post/346900/,"примеры кода,tutorial,программирование на android,kotlin","Kotlin,Разработка под Android",False,,Guitariz,13,0,0,19000,46
/ru/post/346452/,"тестирование по,kotlin,junit,junit5,java","Java,Kotlin",False,,not_bad,7,0,0,2100,83
/ru/post/345380/,"splash screen,launch screens,android,kotlin","Kotlin,Разработка под Android,Разработка мобильных приложений",False,,ziginsider,15,0,0,403,128
/ru/post/345100/,"Kotlin,Scala,языки программирования,Java,Ceylon,Fantom,производительность,Qt","Kotlin,Scala,Java,C#,Qt",False,,akornilov,171,0,0,4400,24
/ru/post/344864/,"java,проектирование,программирование,kotlin","Java,Kotlin,Проектирование и рефакторинг,Программирование",False,,Guitariz,26,0,0,13000,21
/ru/post/344630/,"tutorial,android,sample,kotlin","Kotlin,Разработка под Android,Разработка мобильных приложений",False,,vlad2711,16,0,0,7300,75
/ru/post/344540/,"android,kotlin vs java,kotlin","Java,Kotlin,Разработка под Android",False,,vlad2711,106,0,0,25000,66
/ru/post/343730/,"dsl,domain-specific language,kotlin",Kotlin,False,,TemMax,6,0,0,10000,40
/ru/company/JetBrains/blog/343500/,"Блог компании JetBrains,javascript,kotlin,jvm,multiplatform,java",Kotlin,True,JetBrains,yole,26,0,0,5800,56
/ru/post/343364/,"spring boot,restful,kotlin,tutorial,java","Java,Kotlin,Разработка веб-сайтов,Программирование",False,,qwert_ukg,10,0,0,2700,108
/ru/post/342460/,"android,kotlin,перевод","Kotlin,Разработка под Android",False,,nikis,4,0,0,403,61
/ru/company/avito/blog/342384/,"avito,jetbrains,kotlin,Блог компании Авито","Kotlin,Разработка под Android,Разработка мобильных приложений,Конференции",True,avito,onetruecolor,3,0,0,3700,10
/ru/post/341602/,"android,мобильные приложения,android studio 3.0,kotlin,программирование на android,android studio,android development","Kotlin,Разработка под Android,Разработка мобильных приложений",False,,SemperPeritus,7,0,0,6500,265
/ru/company/jugru/blog/341896/,"mobius2017,android,android oreo,android studio 3.0,kotlin,mobius,android studio,mobius2017moscow,instant apps,android profiler,Блог компании JUG Ru Group","Java,Kotlin,Разработка под Android",True,jugru,olegchir,12,0,0,2300,54
/ru/post/336034/,"retrofit,android,rxjava,kotlin","Java,Kotlin,Разработка под Android,Разработка мобильных приложений",False,,velkonost,2,0,0,13000,81
/ru/post/335112/,"mobile development,android,model view intent,mosby,kotlin,android development,mvi,architecture","Kotlin,Разработка под Android,Разработка мобильных приложений",False,,qwert2603,0,0,0,7700,45
/ru/post/333386/,"android,libgdx,я пиарюсь,kotlin","Kotlin,Разработка под Android,Разработка игр",False,,TerraV,8,0,0,7000,51
/ru/post/332298/,"android,libgdx,я пиарюсь,kotlin","Kotlin,Разработка под Android,Разработка игр",False,,TerraV,2,0,0,7200,39
/ru/company/productivity_inside/blog/332598/,"Блог компании Productivity Inside,kotlin,android studio,java,конвертация","Java,Kotlin,Разработка под Android",True,productivity_inside,nanton,0,0,0,5400,65
/ru/company/inforion/blog/332460/,"scala,коллекции,immutable,графики,kotlin,иммутабельность,gradle,больше тегов богу тегов,Блог компании ИНФОРИОН,бенчмарк,java,benchmark,jmh","Java,Kotlin,Scala",True,inforion,ov7a,31,0,0,18000,49
/ru/post/332144/,"я пиарюсь,libgdx,kotlin,графика,интерфейс","Kotlin,Разработка игр",False,,TerraV,9,0,0,7800,113
/ru/post/331976/,"rxjava,Kotlin,я пиарюсь,Разработка игр","Kotlin,Разработка под Android,Разработка игр",False,,TerraV,21,0,0,4000,68
/ru/company/mailru/blog/331442/,"никто не читает теги,Блог компании Mail.ru Group,kotlin","Java,Kotlin,Компиляторы,Анализ и проектирование систем",True,mailru,AloneCoder,24,0,0,6300,92
/ru/post/331280/,kotlin,Kotlin,False,,gnefedev,28,0,0,6100,100
/ru/post/330796/,"java,ceylon,kotlin","Java,Kotlin,Программирование",False,,elmal,29,0,0,2300,42
/ru/post/330412/,"java,ceylon,kotlin","Java,Kotlin,Программирование",False,,elmal,150,0,0,2300,95
/ru/company/inforion/blog/330064/,"kotlin,Блог компании ИНФОРИОН,программирование,java,разработка,байткод","Java,Kotlin,Компиляторы,Программирование",True,inforion,nerumb,5,0,0,23000,96
/ru/company/inforion/blog/330060/,"kotlin,Блог компании ИНФОРИОН,программирование,java,разработка,байткод","Java,Kotlin,Компиляторы,Программирование",True,inforion,nerumb,15,0,0,18000,124
/ru/post/329870/,"android,ios,swift,kotlin","Kotlin,Разработка под Android,Разработка под iOS,Swift",False,,s_suhanov,55,0,0,1600,59
/ru/company/mailru/blog/329294/,"никто не читает теги,Блог компании Mail.ru Group,kotlin","Java,Kotlin,Разработка под Android,Программирование",True,mailru,AloneCoder,325,0,0,6300,338
/ru/company/badoo/blog/329026/,"android,google,kotlin,Блог компании Badoo,java","Java,Kotlin,Разработка под Android,Разработка мобильных приложений",True,badoo,ArkadyGamza,33,0,0,3500,60
/ru/company/JetBrains/blog/329028/,"google i/o 2017,android,kotlin,Блог компании JetBrains","Kotlin,Разработка под Android",True,JetBrains,yole,101,0,0,2600,66
/ru/company/stepic/blog/328946/,"stepik,online-курс,программирование для начинающих,онлайн-курсы,online education,kotlin уроки,бесплатно,программирование на android,kotlin,без регистрации и смс,stepik.org,онлайн обучение,Блог компании Stepik.org,программирование,kotlin lessons,google","Java,Kotlin,Разработка под Android,Разработка мобильных приложений",True,stepic,aglotova,34,0,0,18000,125
/ru/company/inforion/blog/328218/,"kotlin,Блог компании ИНФОРИОН,программирование,идеальный код,java","Java,Kotlin,Совершенный код,Программирование",True,inforion,nerumb,13,0,0,18000,113
/ru/post/429194/,"котлин,android,libs,никто не читает теги,libraries,библиотеки,разработка,kotlin,devcolibri,перевод с английского,программирование,android development,андроид","Kotlin,Разработка под Android,Разработка мобильных приложений,Программирование",False,,Devcolibri,3,0,0,14000,100
/ru/company/badoo/blog/430550/,"android,kotlin,архитектура приложений,badoo,mvicore,Блог компании Badoo,mvi","Kotlin,Разработка под Android,Разработка мобильных приложений,Программирование",True,badoo,ANublo,2,0,0,7500,68
/ru/company/badoo/blog/429728/,"android,kotlin,архитектура приложений,badoo,mvicore,Блог компании Badoo,mvi","Kotlin,Разработка под Android,Разработка мобильных приложений,Программирование",True,badoo,ShikaSD,12,0,0,7500,165
/ru/post/429376/,"VueJS,Thrift,kotlin,Spring","Java,Kotlin,VueJS",False,,gubber,7,0,0,4300,35
/ru/post/428994/,"котлин,kotlin,rxjava,coroutines,retrofit","Kotlin,Разработка под Android",False,,Phansier,8,0,0,3800,50
/ru/company/rostelecom/blog/428578/,"Блог компании Ростелеком,kotlin","Java,Kotlin,Поисковые технологии",True,rostelecom,xqnmqx,11,0,0,14000,49
/ru/company/JetBrains/blog/428291/,"котлин,jetbrains,kotlin native,release,Блог компании JetBrains,kotlin,coroutines,kotlinconf","Kotlin,Разработка мобильных приложений,Программирование",True,JetBrains,advertka,28,0,0,1100,61
/ru/company/funcorp/blog/427855/,"Блог компании FUNCORP,FunCorp,MotionLayout,Litho,Mosdroid,Lamoda,meetup,Android,Yandex","Kotlin,Разработка под Android,Разработка мобильных приложений,Конференции",True,funcorp,Account_is_busy,0,0,0,8400,7
/ru/post/427475/,"андроид разработка приложений,android architecture components,Android architecture,development,разработка под android","Kotlin,Разработка под Android",False,,app-z,3,0,0,60000,58
/ru/company/maxilect/blog/427307/,"тестирование,restful,rest-assured,тестирование api,restful api testing,kotlin,adtech,rest,Блог компании Maxilect,java,rest api","Java,Kotlin,Тестирование IT-систем,Тестирование веб-сервисов",True,maxilect,Maxilect,8,0,0,9600,44
/ru/company/jugru/blog/426975/,"docker,microprofile,jug.ru,arm,spring,kotlin,java,Блог компании JUG Ru Group,joker","Java,Kotlin,Конференции",True,jugru,dbelob,9,0,0,2800,24
/ru/company/funcorp/blog/426999/,"mobile development,android,Блог компании FUNCORP,rxandroid,kotlin,rxjava,mobile app,livedata","Kotlin,Разработка под Android,Разработка мобильных приложений,Программирование",True,funcorp,FlashLight13,4,0,0,8400,39
/ru/post/426369/,"coordinatorLayout,android,toolbar,appBarLayout,kotlin,collapsingToolbar","Kotlin,Разработка под Android,Разработка мобильных приложений",False,,arturdumchev,1,0,0,406,47
/ru/company/funcorp/blog/425943/,"android,Блог компании FUNCORP,андроид разработка,kotlin,java,android development,андроид","Java,Kotlin,Разработка под Android,Разработка мобильных приложений",True,funcorp,Pablitto,19,0,0,16000,111
/ru/post/425609/,"теория игр,теория принятия решений,kotlin","Kotlin,Программирование,Математика",False,,altmf,4,0,0,4600,117
/ru/post/425527/,"abstract,kotlin,functional programming","Kotlin,Функциональное программирование",False,,ANublo,9,0,0,4900,26
/ru/post/424005/,"котлин,android,никто не читает теги,дарт,разработка,kotlin,dart,flutter,devcolibri,перевод с английского,design,программирование,material theming,material design,android development,андроид","Kotlin,Разработка мобильных приложений,Flutter,Разработка под iOS,Разработка под Android",False,,Devcolibri,14,0,0,14000,66
/ru/company/JetBrains/blog/425295/,"mobile,jetbrains,Блог компании JetBrains,kotlin,java,conference","Kotlin,Разработка мобильных приложений,Конференции,Программирование",True,JetBrains,advertka,0,0,0,2100,12
/ru/post/425077/,"разработка,kotlin","Kotlin,Программирование",False,,DEADMC,15,0,0,2900,79
/ru/post/425027/,"glsl,shaders,open source,kotlin","Kotlin,Работа с 3D-графикой,Open source",False,,Dananas,6,0,0,443,42
/ru/company/JetBrains/blog/424247/,"mobile,jetbrains,Блог компании JetBrains,kotlin,java,conference","Kotlin,Разработка мобильных приложений,Конференции,Программирование",True,JetBrains,advertka,2,0,0,6800,14
/ru/post/424129/,"lists,android,jetpack sdk,databinding,template,jetpack,kotlin,adapter,list,templates,recyclerview","Kotlin,Разработка под Android,Разработка мобильных приложений,Проектирование и рефакторинг",False,,L_F_Kek,12,0,0,2400,81
/ru/company/jugru/blog/424033/,"kotlin,joker2018,compiler design,java,Блог компании JUG Ru Group,compiler","Java,Kotlin,Компиляторы,Программирование",True,jugru,olegchir,13,0,0,5100,48
/ru/post/423765/,"KODI,MPV,RetroOrangePi,orangepi","Kotlin,Разработка под Android,Разработка мобильных приложений,DIY или Сделай сам",False,,BiW,12,0,0,6500,32
/ru/company/alfa/blog/423145/,"php,Блог компании Альфа-Банк,kotlin native,php extension","Ненормальное программирование,PHP,Kotlin",True,alfa,rjhdby,0,0,0,20000,13
/ru/company/jugru/blog/422519/,"joker2018,loom,java,Блог компании JUG Ru Group","Java,Kotlin,Компиляторы,Программирование",True,jugru,olegchir,143,0,0,5100,193
/ru/post/421873/,"котлин,никто не читает теги,совершенный код,design patterns,паттерны проектирования,kotlin,devcolibri,перевод с английского,code complete,программирование,разработка","Совершенный код,Kotlin,Проектирование и рефакторинг,Программирование",False,,Devcolibri,6,0,0,7200,119
/ru/post/422549/,"corda,java,kotlin","Java,Kotlin,Программирование",False,,semyong,8,0,0,2400,19
/ru/post/421871/,"котлин,android,никто не читает теги,миграция,разработка,kotlin,джава,devcolibri,перевод с английского,программирование,java,android development,андроид","Kotlin,Java,Разработка мобильных приложений,Разработка под Android,Программирование",False,,Devcolibri,31,0,0,14000,27
/ru/post/422083/,"spring boot,html,spring,kotlin,jsp","Kotlin,HTML",False,,MEJIOMAH,20,0,0,2700,44
/ru/company/jugru/blog/421749/,"Блог компании JUG Ru Group,joker","Java,Kotlin,Open source,Карьера в IT-индустрии",True,jugru,olegchir,33,0,0,2800,38
/ru/post/421739/,"rxjava,coroutines,разработка android-приложений,kotlin","Java,Kotlin,Разработка под Android",False,,andrekotishe,9,0,0,4400,67
/ru/company/jugru/blog/421607/,"coroutine,kotlin,jvm,techtrain,Блог компании JUG Ru Group,joker","Спортивное программирование,Kotlin,Java,Программирование",True,jugru,olegchir,108,0,0,769,88
/ru/post/421473/,"котлин,никто не читает теги,параллельное программирование,kotlin,devcolibri,перевод с английского,программирование,разработка","Kotlin,Параллельное программирование,Программирование",False,,Devcolibri,16,0,0,31000,38
/ru/post/418553/,"вёрстка,cross-platform,javascript,kotlin,frontend,java,reactjs","Java,ReactJS,Kotlin,JavaScript",False,,gnefedev,83,0,0,115000,75
/ru/post/420299/,"котлин,android,никто не читает теги,коллекции,разработка,kotlin,сортировка,functional,collections,функциональное программирование,devcolibri,джава,программирование,java,sorting,андроид","Java,Kotlin,Функциональное программирование",False,,Devcolibri,17,0,0,18000,86
/ru/post/420085/,"котлин,android,никто не читает теги,firebase,разработка,kotlin,devcolibri,android studio,перевод с английского,машинное обучение,программирование,ml,android development,андроид","Kotlin,Машинное обучение,Разработка мобильных приложений,Разработка под Android,Программирование",False,,Devcolibri,0,0,0,2100,44
/ru/company/qiwi/blog/419699/,"тестирование,Блог компании QIWI,QIWI,kotlin,spek","Java,Kotlin,Тестирование веб-сервисов",True,qiwi,alex-Sher,2,0,0,455,20
/ru/company/mobileup/blog/442300/,"android,chromecast,exoplayer,google assistant,mediaplayer,media,google,Блог компании MobileUp,chromecast audio","Kotlin,Разработка под Android,Разработка мобильных приложений,Работа с видео",True,mobileup,Semper-Viventem,9,0,0,22000,48
/ru/post/442500/,"android,статический анализ кода,андроид разработка,findbugs,kotlin,detekt,development,разработка,static code analysis,андроид","Kotlin,Разработка под Android",False,,Evleaps,6,0,0,2600,36
/ru/post/442440/,"android,kotlin","Kotlin,Разработка под Android",False,,Makentoshe,19,0,0,5900,51
/ru/post/442072/,"android,rxandroid,kotlin,rxjava,retrofit","Kotlin,Разработка под Android,Разработка мобильных приложений,Программирование",False,,ermolnik,1,0,0,5600,59
/ru/post/441618/,"android,kotlin","Kotlin,Разработка под Android",False,,ArsindeDeToulouse,5,0,0,7300,27
/ru/company/codefest/blog/440806/,"android,swift,ios,ArCore,Блог компании CodeFest,kotlin,конференции,Gradle,Instant Apps,codefest","Конференции,Kotlin,Разработка под Android,Разработка под iOS",True,codefest,likegroof,0,0,0,1900,11
/ru/company/JetBrains/blog/440642/,"jetbrains,Блог компании JetBrains,kotlin,typescript,intellij idea,java,conference","Java,Kotlin,Конференции,Программирование",True,JetBrains,advertka,6,0,0,8600,12
/ru/post/439596/,"Kotlin,Drawable,Bitmap,BitmapFactory,IntentService,Coroutines,AsyncTask,Android","Java,Kotlin,Разработка мобильных приложений",False,,Klukwist,23,0,0,1900,86
/ru/post/437726/,"json,android,serialization,jetbrains,ios,kotlin","Kotlin,Разработка под Android",False,,TheWinterMan,3,0,0,2300,26
/ru/post/437176/,"Kotlin,Flutter,Разработка мобильных приложений,Разработка под iOSK,Разработка под Android","Kotlin,Разработка под Android,Flutter,Разработка под iOS",False,,volkodav01,21,0,0,2100,158
/ru/post/437346/,"искусственный интеллект в играх,карточные игры","Kotlin,Логические игры,Искусственный интеллект",False,,trolley813,13,0,0,7800,63
/ru/post/435454/,"java,aop,kotlin","Java,Kotlin,Программирование",False,,stuf4ik,2,0,0,6000,24
/ru/post/435248/,"android,mvvm,kotlin,mvp,navigation","Kotlin,Разработка под Android",False,,hakandr,3,0,0,1400,54
/ru/post/435346/,"kafka,pub-sub,kotlin,http","Kotlin,Программирование",False,,viirtus,6,0,0,3200,42
/ru/post/435254/,"функциональное программирование,kotlin,arrow","Kotlin,Функциональное программирование",False,,artem_dobrovinskiy,10,0,0,18000,31
/ru/post/435220/,"kotlin native,go,kotlin,программирование,си","Go,Kotlin,C,Программирование",False,,AlexeySoshin,42,0,0,3800,30
/ru/post/434380/,"котлин,android,тестирование,никто не читает теги,андроид,разработка,kotlin,DI,devcolibri,перевод с английского,внедрение зависимостей,программирование,testing,android development,dependency injection","Kotlin,Тестирование мобильных приложений,Разработка мобильных приложений,Разработка под Android,Программирование",False,,Devcolibri,13,0,0,3600,104
/ru/post/434552/,"Kotlin,KUG,Google,Assistant,JUG,GDG,Android,DevFest","Kotlin,Разработка под Android,Конференции",False,,Semper-Viventem,0,0,0,1900,8
/ru/company/haulmont/blog/341402/,"dsl,обзор инструментов,Блог компании Haulmont,kotlin,программирование,testing","Java,Kotlin,Тестирование IT-систем,Программирование",True,haulmont,i_osipov,12,0,0,2900,119
/ru/company/alfa/blog/340942/,"spring framework,kotlin,junit,программирование,java,Блог компании Альфа-Банк,альфа-банк","Java,Kotlin,Программирование",True,alfa,nerumb,17,0,0,23000,71
/ru/post/341202/,"tdd,mocking,kotlin,jvm,mockk","Kotlin,Java,Open source,Тестирование IT-систем,Программирование",False,,pleha,5,0,0,406,36
/ru/company/jugru/blog/340424/,"mobile,android,machine learning,mobius,performance,tensorflow,ml,Блог компании JUG Ru Group","Java,Kotlin,Разработка мобильных приложений,Машинное обучение",True,jugru,alsion,7,0,0,2300,49
/ru/post/339618/,"java,высокая производительность,kotlin,параллельные вычисления","Java,Kotlin,Высокая производительность,Параллельное программирование",False,,gnefedev,7,0,0,5200,80
/ru/post/339664/,"android,kotlin,espresso,перевод","Kotlin,Разработка под Android",False,,Alviere,6,0,0,406,52
/ru/company/JetBrains/blog/339400/,"books,kotlin,Блог компании JetBrains",Kotlin,True,JetBrains,yole,23,0,0,2600,49
/ru/post/339382/,"Kotlin,JavaFX,JVM,Java,Eclipse,NetBeans,SceneBuilder,веб-стек,IntelliJ,Electron,GTK+,Visual Debugger,Qt","Kotlin,Разработка под Linux,Java,Разработка под Windows,Open source",False,,m1rko,185,0,0,3500,243
/ru/company/edison/blog/338904/,"edisonsoftware,android,разработка,Блог компании Edison","Kotlin,Разработка под Android,Программирование",True,edison,Karaoke,2,0,0,8300,199
/ru/company/e-Legion/blog/338816/,"rxjava2,android-разработка,Блог компании e-Legion,конференция для разработчиков,kotlin,java,recyclerview","Java,Kotlin,Разработка под Android,Разработка мобильных приложений",True,e-Legion,tankaz,1,0,0,8700,19
/ru/post/337958/,"android,ios,kotlin,ios development,android development","Kotlin,Разработка под Android,Разработка под iOS",False,,adev_one,10,0,0,1900,28
/ru/company/mailru/blog/338048/,"android,Блог компании Mail.ru Group,mail.ru,kotlin,Android Devs Meetup","Kotlin,Разработка под Android",True,mailru,meetup_vero,0,0,0,1500,6
/ru/company/JetBrains-education/blog/337720/,"графы,c++,теория сложности,математика,вычислительная геометрия,computer science,Блог компании Образовательные проекты JetBrains,искуственный интеллект,kotlin,алгоритмы,коды","Алгоритмы,Kotlin,C++,Математика",True,JetBrains-education,avsmal,2,0,0,883,16
/ru/post/337024/,"java,berkeley,oracle,kotlin","Kotlin,Oracle",False,,KomarovI,0,0,0,14000,13
/ru/post/336994/,"think about it,android development,kotlin","Kotlin,Разработка под Android",False,,Bolloky,6,0,0,406,44
/ru/post/337002/,kotlin,Kotlin,False,,gnefedev,42,0,0,6100,60
/ru/company/isdef/blog/336798/,"компиляторы,kotlin,программирование,java,android development,Блог компании Ассоциация ISDEF","Java,Kotlin,Компиляторы,Программирование",True,isdef,Sorc,25,0,0,5800,73
/ru/company/alfa/blog/336228/,"Kotlin,Разработка,многопоточность,Java,Блог компании Альфа-Банк","Java,Kotlin,Программирование",True,alfa,nerumb,20,0,0,8100,216
/ru/post/336098/,"tutorial,berkeley db,kotlin","Kotlin,Oracle",False,,KomarovI,10,0,0,6400,7
/ru/post/449092/,"asynchronous,callback,kotlin,coroutines,vertx,java","Java,Kotlin,Программирование",False,,javax,4,0,0,2300,30
/ru/post/448744/,"Kotlin,Activity,Fragment,Java,Android","Java,Kotlin,Разработка под Android",False,,KotlinStudio,26,0,0,2900,54
/ru/company/skillbox/blog/448582/,"калькулятор чаевых,android,приложения,kotlin,Блог компании Skillbox,обучение","Kotlin,Разработка под Android,Софт,Учебный процесс в IT",True,skillbox,fokus-lop,2,0,0,4900,63
/ru/company/badoo/blog/447424/,"reactive,reactive programming,android,reactive streams,reactive extensions,ios,kotlin,multiplatform,Блог компании Badoo,java,crossplatform","Java,Kotlin,Разработка под Android,Разработка под iOS",True,badoo,arkivanov,13,0,0,2300,44
/ru/company/JetBrains/blog/447430/,"groovy,jetbrains,scala,Блог компании JetBrains,maven,kotlin,gradle,программирование,intellij idea,java","Java,Kotlin,Разработка под Android,Gradle",True,JetBrains,moscas,19,0,0,8600,28
/ru/company/maxilect/blog/447380/,"kotlin vs java,kotlin,функциональное программирование,Блог компании Maxilect,arrow,java,исключения","Java,Kotlin,Функциональное программирование",True,maxilect,Maxilect,13,0,0,3600,52
/ru/post/447234/,"функциональное программирование,arrow,kotlin,functional programming","Kotlin,Функциональное программирование",False,,artem_dobrovinskiy,6,0,0,18000,38
/ru/company/inforion/blog/445798/,"eclipse,kopycat,ida pro,эмуляторы,Блог компании ИНФОРИОН,динамический анализ кода","Реверс-инжиниринг,Программирование микроконтроллеров,Виртуализация,Kotlin",True,inforion,prusanov,10,0,0,7100,39
/ru/post/444616/,"котлин,android,никто не читает теги,разработка,kotlin,devcolibri,перевод с английского,программирование,android development,андроид","Kotlin,Звук,Разработка мобильных приложений,Разработка под Android,Программирование",False,,Devcolibri,6,0,0,9700,62
/ru/post/445278/,"android,консольные игры,разработка игр,kotlin,java","Java,Kotlin,Разработка под Android,Разработка игр",False,,AlteredARMOR,71,0,0,16000,396
/ru/post/445242/,"retrofit2,android,coroutines,kotlin","Kotlin,Разработка под Android",False,,left-sinii,10,0,0,1400,72
/ru/company/jugru/blog/444884/,"Cédric Champeau,Блог компании JUG Ru Group,Groovy","Java,Kotlin,Groovy & Grails",True,jugru,phillennium,13,0,0,3400,7
/ru/company/jugru/blog/444166/,"kotlin,jug,lamoda,java,jug.msk.ru,Блог компании JUG Ru Group","Java,Kotlin",True,jugru,dbelob,0,0,0,2100,17
/ru/post/444530/,"котлин,никто не читает теги,рефакторинг,dagger,андроид,архитектурные компоненты,мобильные приложения,разработка,архитектура,kotlin,dagger 2,DI,перевод с английского,внедрение зависимостей,Android,программирование,android development,dependency injection","Kotlin,Разработка мобильных приложений,Разработка под Android,Проектирование и рефакторинг,Программирование",False,,Firsto,0,0,0,1500,46
/ru/company/mailru/blog/443752/,"mail.ru group,geekbrains,Блог компании Mail.ru Group","Kotlin,Разработка под Android",True,mailru,mary_arti,46,0,0,4000,58
/ru/post/443662/,"Kotlin,Refactoring,Android,SOLID,Clean Code","Kotlin,Разработка мобильных приложений,Разработка под Android,Проектирование и рефакторинг,Программирование",False,,ermolnik,3,0,0,8300,76
/ru/company/haulmont/blog/443242/,"redhat,Блог компании Haulmont,graalvm,kotlin,serverless,quarkus,java,microservices","Java,Kotlin,Микросервисы,Kubernetes",True,haulmont,a_belyaev,25,0,0,33000,99
/ru/post/433782/,"котлин,android,никто не читает теги,разработка,kotlin,devcolibri,перевод с английского,design,программирование,material theming,material design,android development,андроид","Kotlin,Разработка мобильных приложений,Дизайн мобильных приложений,Разработка под Android,Программирование",False,,Devcolibri,5,0,0,16000,83
/ru/post/432942/,"котлин,android,никто не читает теги,совершенный код,разработка,kotlin,devcolibri,перевод с английского,code complete,программирование,android development,андроид","Kotlin,Разработка под Android,Разработка мобильных приложений,Программирование",False,,Devcolibri,1,0,0,14000,120
/ru/company/jugru/blog/433858/,"Блог компании JUG Ru Group,jpoint2018","Java,Kotlin,Высокая производительность,DevOps",True,jugru,olegchir,2,0,0,29000,122
/ru/company/dataart/blog/433074/,"android,kotlin vs java,kotlin,Блог компании DataArt,миграция проекта,миграция приложений,kotlin android extensions","Тестирование мобильных приложений,Kotlin,Разработка под Android,Разработка мобильных приложений",True,dataart,DataArt,2,0,0,5300,79
/ru/post/433000/,"jetbrains,antlr,parser,kotlin,javacc,java","Java,Kotlin,Компиляторы",False,,jorgen,41,0,0,6000,21
